aayirikkappe.ta.n.ta	aayirikka|ppe.t|a.n.ta	have_become_recently|PASS|DES&NEG
aayirikkappe.ta.n.ta	aayirikka|ppe.t|a.n.ta	temporarily_be|PASS|DES&NEG
aayirikkumillaQPRT	aayirikk|um|illa&QPRT	have_become_recently|HAB|NEG&QPRT
aayirikkumillaQPRT	aayirikk|um|illa&QPRT	temporarily_be|HAB|NEG&QPRT
aayirikkuka	aayirikkuka	have_become_recently
aayirikkuka	aayirikkuka	temporarily_be
aayirikkappe.t.tilla	aayirikka|ppe.t|.t|illa	have_become_recently|PASS|PST|NEG
aayirikkappe.t.tilla	aayirikka|ppe.t|.t|illa	temporarily_be|PASS|PST|NEG
aayirikkappe.tillee	aayirikka|ppe.t|ill|ee	have_become_recently|PASS|NEG|QPRT
aayirikkappe.tillee	aayirikka|ppe.t|ill|ee	temporarily_be|PASS|NEG|QPRT
aayirikkappe.tunna	aayirikka|ppe.t|unn|a	have_become_recently|PASS|PRS|A
aayirikkappe.tunna	aayirikka|ppe.t|unn|a	temporarily_be|PASS|PRS|A
aayirikkunnillalloo	aayirikk|unn|ill|alloo	have_become_recently|PRS|NEG|PAM
aayirikkunnillalloo	aayirikk|unn|ill|alloo	temporarily_be|PRS|NEG|PAM
aayirikkappe.tallalloo	aayirikka|ppe.t|all|alloo	have_become_recently|PASS|NEG|PAM
aayirikkappe.tallalloo	aayirikka|ppe.t|all|alloo	temporarily_be|PASS|NEG|PAM
aayirikkukayillaQPRT	aayirikk|ukayilla&QPRT	have_become_recently|HAB&NEG&QPRT
aayirikkukayillaQPRT	aayirikk|ukayilla&QPRT	temporarily_be|HAB&NEG&QPRT
aayirikkukat'	aayirikkuk|at'	have_become_recently|NN
aayirikkukat'	aayirikkuk|at'	temporarily_be|NN
aayirikkappe.t.ti.t.tillaQPRT	aayirikka|ppe.t|.t|i.t.t|illa&QPRT	have_become_recently|PASS|PST|STAT|NEG&QPRT
aayirikkappe.t.ti.t.tillaQPRT	aayirikka|ppe.t|.t|i.t.t|illa&QPRT	temporarily_be|PASS|PST|STAT|NEG&QPRT
aayirikkappe.taan	aayirikka|ppe.t|aan	have_become_recently|PASS|GER
aayirikkappe.taan	aayirikka|ppe.t|aan	temporarily_be|PASS|GER
aayirunnillee	aayirunn|ill|ee	have_become_recently&PST|NEG|QPRT
aayirunnillee	aayirunn|ill|ee	temporarily_be&PST|NEG|QPRT
aayirikkukayillee	aayirikk|ukayill|ee	have_become_recently|INT&NEG|QPRT
aayirikkukayillee	aayirikk|ukayill|ee	temporarily_be|INT&NEG|QPRT
aayirikkappe.ta.namilla	aayirikka|ppe.t|a.nam|illa	have_become_recently|PASS|DES|NEG
aayirikkappe.ta.namilla	aayirikka|ppe.t|a.nam|illa	temporarily_be|PASS|DES|NEG
aayirikka.namillalloo	aayirikk|a.nam|ill|alloo	have_become_recently|DES|NEG|PAM
aayirikka.namillalloo	aayirikk|a.nam|ill|alloo	temporarily_be|DES|NEG|PAM
aayirikkappe.tunnillaQPRT	aayirikka|ppe.t|unn|illa&QPRT	have_become_recently|PASS|PRS|NEG&QPRT
aayirikkappe.tunnillaQPRT	aayirikka|ppe.t|unn|illa&QPRT	temporarily_be|PASS|PRS|NEG&QPRT
aayirunni.t.tillalloo	aayirun|n|i.t.t|ill|alloo	have_become_recently|PST|STAT|NEG|PAM
aayirunni.t.tillalloo	aayirun|n|i.t.t|ill|alloo	temporarily_be|PST|STAT|NEG|PAM
aayirikkappe.taamillalloo	aayirikka|ppe.t|aam|ill|alloo	have_become_recently|PASS|INT|NEG|PAM
aayirikkappe.taamillalloo	aayirikka|ppe.t|aam|ill|alloo	temporarily_be|PASS|INT|NEG|PAM
aayirikkunnilla	aayirikk|unn|illa	have_become_recently|PRS|NEG
aayirikkunnilla	aayirikk|unn|illa	temporarily_be|PRS|NEG
aayirikkukatilla	aayirikkuk|at|illa	have_become_recently|NN|NEG
aayirikkukatilla	aayirikkuk|at|illa	temporarily_be|NN|NEG
aayirikkappe.tunnalloo	aayirikka|ppe.t|unn|alloo	have_become_recently|PASS|PRS|PAM
aayirikkappe.tunnalloo	aayirikka|ppe.t|unn|alloo	temporarily_be|PASS|PRS|PAM
aayirikkappe.tunnatillalloo	aayirikka|ppe.t|unn|at|ill|alloo	have_become_recently|PASS|PRS|NN|NEG|PAM
aayirikkappe.tunnatillalloo	aayirikka|ppe.t|unn|at|ill|alloo	temporarily_be|PASS|PRS|NN|NEG|PAM
aayirikkappe.tunnu	aayirikka|ppe.t|unnu	have_become_recently|PASS|PRS
aayirikkappe.tunnu	aayirikka|ppe.t|unnu	temporarily_be|PASS|PRS
aayirikkappe.tillaQPRT	aayirikka|ppe.t|illa&QPRT	have_become_recently|PASS|NEG&QPRT
aayirikkappe.tillaQPRT	aayirikka|ppe.t|illa&QPRT	temporarily_be|PASS|NEG&QPRT
aayirikkunnatillalloo	aayirikk|unn|at|ill|alloo	have_become_recently|PRS|NN|NEG|PAM
aayirikkunnatillalloo	aayirikk|unn|at|ill|alloo	temporarily_be|PRS|NN|NEG|PAM
aayirunni.t.tilla	aayirunn|i.t.t|illa	have_become_recently&PST|STAT|NEG
aayirunni.t.tilla	aayirunn|i.t.t|illa	temporarily_be&PST|STAT|NEG
aayirunnilla	aayirun|n|illa	have_become_recently|PST&STAT|NEG
aayirunnilla	aayirun|n|illa	temporarily_be|PST&STAT|NEG
aayirunnillaQPRT	aayirun|n|illa&QPRT	have_become_recently|PST|NEG&QPRT
aayirunnillaQPRT	aayirun|n|illa&QPRT	temporarily_be|PST|NEG&QPRT
aayirikkunnat'	aayirikk|unn|at'	have_become_recently|PRS|NN
aayirikkunnat'	aayirikk|unn|at'	temporarily_be|PRS|NN
aayirikkappe.t.tillaQPRT	aayirikka|ppe.t|.t|illa&QPRT	have_become_recently|PASS|PST&STAT|NEG&QPRT
aayirikkappe.t.tillaQPRT	aayirikka|ppe.t|.t|illa&QPRT	temporarily_be|PASS|PST&STAT|NEG&QPRT
aayirunnillalloo	aayirunn|ill|alloo	have_become_recently&PST|NEG|PAM
aayirunnillalloo	aayirunn|ill|alloo	temporarily_be&PST|NEG|PAM
aayirikkappe.tukayillalloo	aayirikka|ppe.t|ukayill|alloo	have_become_recently|PASS|HAB&NEG|PAM
aayirikkappe.tukayillalloo	aayirikka|ppe.t|ukayill|alloo	temporarily_be|PASS|HAB&NEG|PAM
aayirikkappe.tilla	aayirikka|ppe.t|illa	have_become_recently|PASS|NEG
aayirikkappe.tilla	aayirikka|ppe.t|illa	temporarily_be|PASS|NEG
aayirunnatillaQPRT	aayirunn|at|illa&QPRT	have_become_recently&PST|NN|NEG&QPRT
aayirunnatillaQPRT	aayirunn|at|illa&QPRT	temporarily_be&PST|NN|NEG&QPRT
aayirunnillee	aayirun|n|ill|ee	have_become_recently|PST|NEG|QPRT
aayirunnillee	aayirun|n|ill|ee	temporarily_be|PST|NEG|QPRT
aayirikkappe.taa;m	aayirikka|ppe.t|aa;m	have_become_recently|PASS|INT
aayirikkappe.taa;m	aayirikka|ppe.t|aa;m	temporarily_be|PASS|INT
aayirikkappe.tumillaQPRT	aayirikka|ppe.t|um|illa&QPRT	have_become_recently|PASS|HAB|NEG&QPRT
aayirikkappe.tumillaQPRT	aayirikka|ppe.t|um|illa&QPRT	temporarily_be|PASS|HAB|NEG&QPRT
aayirunnu	aayirun|nu	have_become_recently|PST
aayirunnu	aayirun|nu	temporarily_be|PST
aayirunnatilla	aayirun|n|at|illa	have_become_recently|PST|NN|NEG
aayirunnatilla	aayirun|n|at|illa	temporarily_be|PST|NN|NEG
aayirikkumillalloo	aayirikk|um|ill|alloo	have_become_recently|HAB|NEG|PAM
aayirikkumillalloo	aayirikk|um|ill|alloo	temporarily_be|HAB|NEG|PAM
aayirikkunnatillee	aayirikk|unn|at|ill|ee	have_become_recently|PRS|NN|NEG|QPRT
aayirikkunnatillee	aayirikk|unn|at|ill|ee	temporarily_be|PRS|NN|NEG|QPRT
aayirunni.t.t'	aayirunn|i.t.t'	have_become_recently&PST|STAT
aayirunni.t.t'	aayirunn|i.t.t'	temporarily_be&PST|STAT
aayirikkappe.tunnillalloo	aayirikka|ppe.t|unn|ill|alloo	have_become_recently|PASS|PRS|NEG|PAM
aayirikkappe.tunnillalloo	aayirikka|ppe.t|unn|ill|alloo	temporarily_be|PASS|PRS|NEG|PAM
aayirikkappe.taamillaQPRT	aayirikka|ppe.t|aam|illa&QPRT	have_become_recently|PASS|HOR|NEG&QPRT
aayirikkappe.taamillaQPRT	aayirikka|ppe.t|aam|illa&QPRT	temporarily_be|PASS|HOR|NEG&QPRT
aayirikkappe.tumilla	aayirikka|ppe.t|um|illa	have_become_recently|PASS|HAB|NEG
aayirikkappe.tumilla	aayirikka|ppe.t|um|illa	temporarily_be|PASS|HAB|NEG
aayirikkaa;m	aayirikk|aa;m	have_become_recently|INT
aayirikkaa;m	aayirikk|aa;m	temporarily_be|INT
aayirunnalloo	aayirunn|alloo	have_become_recently&PST|PAM
aayirunnalloo	aayirunn|alloo	temporarily_be&PST|PAM
aayirikkaamilla	aayirikk|aam|illa	have_become_recently|INT|NEG
aayirikkaamilla	aayirikk|aam|illa	temporarily_be|INT|NEG
aayirikkappe.t.tillalloo	aayirikka|ppe.t|.t|ill|alloo	have_become_recently|PASS|PST&STAT|NEG|PAM
aayirikkappe.t.tillalloo	aayirikka|ppe.t|.t|ill|alloo	temporarily_be|PASS|PST&STAT|NEG|PAM
aayirikkappe.tunnillee	aayirikka|ppe.t|unn|ill|ee	have_become_recently|PASS|PRS|NEG|QPRT
aayirikkappe.tunnillee	aayirikka|ppe.t|unn|ill|ee	temporarily_be|PASS|PRS|NEG|QPRT
aayirikkappe.t.talloo	aayirikka|ppe.t|.t|alloo	have_become_recently|PASS|PST|PAM
aayirikkappe.t.talloo	aayirikka|ppe.t|.t|alloo	temporarily_be|PASS|PST|PAM
aayirikkalloo	aayirikk|alloo	have_become_recently|PAM
aayirikkalloo	aayirikk|alloo	temporarily_be|PAM
aayirunnatillee	aayirunn|at|ill|ee	have_become_recently&PST|NN|NEG|QPRT
aayirunnatillee	aayirunn|at|ill|ee	temporarily_be&PST|NN|NEG|QPRT
aayirikkaamillalloo	aayirikk|aam|ill|alloo	have_become_recently|HOR|NEG|PAM
aayirikkaamillalloo	aayirikk|aam|ill|alloo	temporarily_be|HOR|NEG|PAM
aayirikkaa;m	aayirikk|aa;m	have_become_recently|HOR
aayirikkaa;m	aayirikk|aa;m	temporarily_be|HOR
aayirikkappe.t.ti.t.tilla	aayirikka|ppe.t|.t|i.t.t|illa	have_become_recently|PASS|PST|STAT|NEG
aayirikkappe.t.ti.t.tilla	aayirikka|ppe.t|.t|i.t.t|illa	temporarily_be|PASS|PST|STAT|NEG
aayirikkappe.t.tillee	aayirikka|ppe.t|.t|ill|ee	have_become_recently|PASS|PST|NEG|QPRT
aayirikkappe.t.tillee	aayirikka|ppe.t|.t|ill|ee	temporarily_be|PASS|PST|NEG|QPRT
aayirikkappe.tunnatilla	aayirikka|ppe.t|unn|at|illa	have_become_recently|PASS|PRS|NN|NEG
aayirikkappe.tunnatilla	aayirikka|ppe.t|unn|at|illa	temporarily_be|PASS|PRS|NN|NEG
aayirikkappe.ta.namillee	aayirikka|ppe.t|a.nam|ill|ee	have_become_recently|PASS|DES|NEG|QPRT
aayirikkappe.ta.namillee	aayirikka|ppe.t|a.nam|ill|ee	temporarily_be|PASS|DES|NEG|QPRT
aayirikkilla	aayirikk|illa	have_become_recently|NEG
aayirikkilla	aayirikk|illa	temporarily_be|NEG
aayirunnillaQPRT	aayirunn|illa&QPRT	have_become_recently&PST|NEG&QPRT
aayirunnillaQPRT	aayirunn|illa&QPRT	temporarily_be&PST|NEG&QPRT
aayirunn'	aayirun|n'	have_become_recently|PST&STAT
aayirunn'	aayirun|n'	temporarily_be|PST&STAT
aayirunnatilla	aayirunn|at|illa	have_become_recently&PST|NN|NEG
aayirunnatilla	aayirunn|at|illa	temporarily_be&PST|NN|NEG
aayirikkappe.talloo	aayirikka|ppe.t|alloo	have_become_recently|PASS|PAM
aayirikkappe.talloo	aayirikka|ppe.t|alloo	temporarily_be|PASS|PAM
aayirikkaamillaQPRT	aayirikk|aam|illa&QPRT	have_become_recently|INT|NEG&QPRT
aayirikkaamillaQPRT	aayirikk|aam|illa&QPRT	temporarily_be|INT|NEG&QPRT
aayirikkunna	aayirikk|unn|a	have_become_recently|PRS|A
aayirikkunna	aayirikk|unn|a	temporarily_be|PRS|A
aayirunnatillalloo	aayirun|n|at|ill|alloo	have_become_recently|PST|NN|NEG|PAM
aayirunnatillalloo	aayirun|n|at|ill|alloo	temporarily_be|PST|NN|NEG|PAM
aayirikkappe.taamillee	aayirikka|ppe.t|aam|ill|ee	have_become_recently|PASS|INT|NEG|QPRT
aayirikkappe.taamillee	aayirikka|ppe.t|aam|ill|ee	temporarily_be|PASS|INT|NEG|QPRT
aayirikkappe.tukatilla	aayirikka|ppe.tuk|at|illa	have_become_recently|PASS|NN|NEG
aayirikkappe.tukatilla	aayirikka|ppe.tuk|at|illa	temporarily_be|PASS|NN|NEG
aayirikkappe.ta.n.taQPRT	aayirikka|ppe.t|a.n.ta&QPRT	have_become_recently|PASS|DES&NEG&QPRT
aayirikkappe.ta.n.taQPRT	aayirikka|ppe.t|a.n.ta&QPRT	temporarily_be|PASS|DES&NEG&QPRT
aayirikkappe.tukatillaQPRT	aayirikka|ppe.tuk|at|illa&QPRT	have_become_recently|PASS|NN|NEG&QPRT
aayirikkappe.tukatillaQPRT	aayirikka|ppe.tuk|at|illa&QPRT	temporarily_be|PASS|NN|NEG&QPRT
aayirikka.namilla	aayirikk|a.nam|illa	have_become_recently|DES|NEG
aayirikka.namilla	aayirikk|a.nam|illa	temporarily_be|DES|NEG
aayirikkunnatillaQPRT	aayirikk|unn|at|illa&QPRT	have_become_recently|PRS|NN|NEG&QPRT
aayirikkunnatillaQPRT	aayirikk|unn|at|illa&QPRT	temporarily_be|PRS|NN|NEG&QPRT
aayirikkappe.tumillee	aayirikka|ppe.t|um|ill|ee	have_become_recently|PASS|HAB|NEG|QPRT
aayirikkappe.tumillee	aayirikka|ppe.t|um|ill|ee	temporarily_be|PASS|HAB|NEG|QPRT
aayirikkappe.tukatillalloo	aayirikka|ppe.tuk|at|ill|alloo	have_become_recently|PASS|NN|NEG|PAM
aayirikkappe.tukatillalloo	aayirikka|ppe.tuk|at|ill|alloo	temporarily_be|PASS|NN|NEG|PAM
aayirikka.n.talloo	aayirikk|a.n.t|alloo	have_become_recently|DES&NEG|PAM
aayirikka.n.talloo	aayirikk|a.n.t|alloo	temporarily_be|DES&NEG|PAM
aayirunnatillaQPRT	aayirun|n|at|illa&QPRT	have_become_recently|PST|NN|NEG&QPRT
aayirunnatillaQPRT	aayirun|n|at|illa&QPRT	temporarily_be|PST|NN|NEG&QPRT
aayirunnatillalloo	aayirunn|at|ill|alloo	have_become_recently&PST|NN|NEG|PAM
aayirunnatillalloo	aayirunn|at|ill|alloo	temporarily_be&PST|NN|NEG|PAM
aayirikkappe.t.tilla	aayirikka|ppe.t|.t|illa	have_become_recently|PASS|PST&STAT|NEG
aayirikkappe.t.tilla	aayirikka|ppe.t|.t|illa	temporarily_be|PASS|PST&STAT|NEG
aayirunnilla	aayirunn|illa	have_become_recently&PST|NEG
aayirunnilla	aayirunn|illa	temporarily_be&PST|NEG
aayirunn'	aayirunn'	have_become_recently&PST&STAT
aayirunn'	aayirunn'	temporarily_be&PST&STAT
aayirikkaan	aayirikk|aan	have_become_recently|GER
aayirikkaan	aayirikk|aan	temporarily_be|GER
aayirikkappe.tukayillaQPRT	aayirikka|ppe.t|ukayilla&QPRT	have_become_recently|PASS|HAB&NEG&QPRT
aayirikkappe.tukayillaQPRT	aayirikka|ppe.t|ukayilla&QPRT	temporarily_be|PASS|HAB&NEG&QPRT
aayirunnillalloo	aayirun|n|ill|alloo	have_become_recently|PST|NEG|PAM
aayirunnillalloo	aayirun|n|ill|alloo	temporarily_be|PST|NEG|PAM
aayirikkappe.tunnatillaQPRT	aayirikka|ppe.t|unn|at|illa&QPRT	have_become_recently|PASS|PRS|NN|NEG&QPRT
aayirikkappe.tunnatillaQPRT	aayirikka|ppe.t|unn|at|illa&QPRT	temporarily_be|PASS|PRS|NN|NEG&QPRT
aayirikkunnalloo	aayirikk|unn|alloo	have_become_recently|PRS|PAM
aayirikkunnalloo	aayirikk|unn|alloo	temporarily_be|PRS|PAM
aayirikkillaQPRT	aayirikk|illa&QPRT	have_become_recently|NEG&QPRT
aayirikkillaQPRT	aayirikk|illa&QPRT	temporarily_be|NEG&QPRT
aayirikkappe.ta.n.talloo	aayirikka|ppe.t|a.n.t|alloo	have_become_recently|PASS|DES&NEG|PAM
aayirikkappe.ta.n.talloo	aayirikka|ppe.t|a.n.t|alloo	temporarily_be|PASS|DES&NEG|PAM
aayirunnillalloo	aayirunn|ill|alloo	have_become_recently&PST&STAT|NEG|PAM
aayirunnillalloo	aayirunn|ill|alloo	temporarily_be&PST&STAT|NEG|PAM
aayirikka.na;m	aayirikk|a.na;m	have_become_recently|DES
aayirikka.na;m	aayirikk|a.na;m	temporarily_be|DES
aayirunnilla	aayirun|n|illa	have_become_recently|PST|NEG
aayirunnilla	aayirun|n|illa	temporarily_be|PST|NEG
aayirikkappe.t.ti.t.tillalloo	aayirikka|ppe.t|.t|i.t.t|ill|alloo	have_become_recently|PASS|PST|STAT|NEG|PAM
aayirikkappe.t.ti.t.tillalloo	aayirikka|ppe.t|.t|i.t.t|ill|alloo	temporarily_be|PASS|PST|STAT|NEG|PAM
aayirunni.t.tilla	aayirun|n|i.t.t|illa	have_become_recently|PST|STAT|NEG
aayirunni.t.tilla	aayirun|n|i.t.t|illa	temporarily_be|PST|STAT|NEG
aayirikkaamillaQPRT	aayirikk|aam|illa&QPRT	have_become_recently|HOR|NEG&QPRT
aayirikkaamillaQPRT	aayirikk|aam|illa&QPRT	temporarily_be|HOR|NEG&QPRT
aayirikkappe.t.tu	aayirikka|ppe.t|.tu	have_become_recently|PASS|PST
aayirikkappe.t.tu	aayirikka|ppe.t|.tu	temporarily_be|PASS|PST
aayirikkappe.tu;m	aayirikka|ppe.t|u;m	have_become_recently|PASS|HAB
aayirikkappe.tu;m	aayirikka|ppe.t|u;m	temporarily_be|PASS|HAB
aayirikkappe.taamillalloo	aayirikka|ppe.t|aam|ill|alloo	have_become_recently|PASS|HOR|NEG|PAM
aayirikkappe.taamillalloo	aayirikka|ppe.t|aam|ill|alloo	temporarily_be|PASS|HOR|NEG|PAM
aayirikkallalloo	aayirikk|all|alloo	have_become_recently|NEG|PAM
aayirikkallalloo	aayirikk|all|alloo	temporarily_be|NEG|PAM
aayirikkappe.tukayillee	aayirikka|ppe.t|ukayill|ee	have_become_recently|PASS|INT&NEG|QPRT
aayirikkappe.tukayillee	aayirikka|ppe.t|ukayill|ee	temporarily_be|PASS|INT&NEG|QPRT
aayirikkappe.ta.t.te	aayirikka|ppe.t|a.t.te	have_become_recently|PASS|PERM
aayirikkappe.ta.t.te	aayirikka|ppe.t|a.t.te	temporarily_be|PASS|PERM
aayirikkappe.tukayilla	aayirikka|ppe.t|ukayilla	have_become_recently|PASS|HAB&NEG
aayirikkappe.tukayilla	aayirikka|ppe.t|ukayilla	temporarily_be|PASS|HAB&NEG
aayirikkaamillalloo	aayirikk|aam|ill|alloo	have_become_recently|INT|NEG|PAM
aayirikkaamillalloo	aayirikk|aam|ill|alloo	temporarily_be|INT|NEG|PAM
aayirunnillee	aayirunn|ill|ee	have_become_recently&PST&STAT|NEG|QPRT
aayirunnillee	aayirunn|ill|ee	temporarily_be&PST&STAT|NEG|QPRT
aayirikkappe.t.tatillee	aayirikka|ppe.t|.t|at|ill|ee	have_become_recently|PASS|PST|NN|NEG|QPRT
aayirikkappe.t.tatillee	aayirikka|ppe.t|.t|at|ill|ee	temporarily_be|PASS|PST|NN|NEG|QPRT
aayirunnillalloo	aayirun|n|ill|alloo	have_become_recently|PST&STAT|NEG|PAM
aayirunnillalloo	aayirun|n|ill|alloo	temporarily_be|PST&STAT|NEG|PAM
aayirikkukayillaQPRT	aayirikk|ukayilla&QPRT	have_become_recently|INT&NEG&QPRT
aayirikkukayillaQPRT	aayirikk|ukayilla&QPRT	temporarily_be|INT&NEG&QPRT
aayirunni.t.tillaQPRT	aayirunn|i.t.t|illa&QPRT	have_become_recently&PST|STAT|NEG&QPRT
aayirunni.t.tillaQPRT	aayirunn|i.t.t|illa&QPRT	temporarily_be&PST|STAT|NEG&QPRT
aayirikkukayillalloo	aayirikk|ukayill|alloo	have_become_recently|HAB&NEG|PAM
aayirikkukayillalloo	aayirikk|ukayill|alloo	temporarily_be|HAB&NEG|PAM
aayirikkappe.t.tatillaQPRT	aayirikka|ppe.t|.t|at|illa&QPRT	have_become_recently|PASS|PST|NN|NEG&QPRT
aayirikkappe.t.tatillaQPRT	aayirikka|ppe.t|.t|at|illa&QPRT	temporarily_be|PASS|PST|NN|NEG&QPRT
aayirikka.namillee	aayirikk|a.nam|ill|ee	have_become_recently|DES|NEG|QPRT
aayirikka.namillee	aayirikk|a.nam|ill|ee	temporarily_be|DES|NEG|QPRT
aayirikkappe.ta.n.taQPRT	aayirikka|ppe.t|a.n.ta|QPRT	have_become_recently|PASS|DES&NEG|QPRT
aayirikkappe.ta.n.taQPRT	aayirikka|ppe.t|a.n.ta|QPRT	temporarily_be|PASS|DES&NEG|QPRT
aayirunnilla	aayirunn|illa	have_become_recently&PST&STAT|NEG
aayirunnilla	aayirunn|illa	temporarily_be&PST&STAT|NEG
aayirikkappe.ta.namillalloo	aayirikka|ppe.t|a.nam|ill|alloo	have_become_recently|PASS|DES|NEG|PAM
aayirikkappe.ta.namillalloo	aayirikka|ppe.t|a.nam|ill|alloo	temporarily_be|PASS|DES|NEG|PAM
aayirikkappe.tukayillee	aayirikka|ppe.t|ukayill|ee	have_become_recently|PASS|HAB&NEG|QPRT
aayirikkappe.tukayillee	aayirikka|ppe.t|ukayill|ee	temporarily_be|PASS|HAB&NEG|QPRT
aayirikkappe.ta.namillaQPRT	aayirikka|ppe.t|a.nam|illa&QPRT	have_become_recently|PASS|DES|NEG&QPRT
aayirikkappe.ta.namillaQPRT	aayirikka|ppe.t|a.nam|illa&QPRT	temporarily_be|PASS|DES|NEG&QPRT
aayirunnillee	aayirun|n|ill|ee	have_become_recently|PST&STAT|NEG|QPRT
aayirunnillee	aayirun|n|ill|ee	temporarily_be|PST&STAT|NEG|QPRT
aayirikkappe.t.tillaQPRT	aayirikka|ppe.t|.t|illa&QPRT	have_become_recently|PASS|PST|NEG&QPRT
aayirikkappe.t.tillaQPRT	aayirikka|ppe.t|.t|illa&QPRT	temporarily_be|PASS|PST|NEG&QPRT
aayirikkappe.taamillee	aayirikka|ppe.t|aam|ill|ee	have_become_recently|PASS|HOR|NEG|QPRT
aayirikkappe.taamillee	aayirikka|ppe.t|aam|ill|ee	temporarily_be|PASS|HOR|NEG|QPRT
aayirunnillaQPRT	aayirun|n|illa&QPRT	have_become_recently|PST&STAT|NEG&QPRT
aayirunnillaQPRT	aayirun|n|illa&QPRT	temporarily_be|PST&STAT|NEG&QPRT
aayirunnu	aayirunnu	have_become_recently&PST
aayirunnu	aayirunnu	temporarily_be&PST
aayirunnillaQPRT	aayirunn|illa&QPRT	have_become_recently&PST&STAT|NEG&QPRT
aayirunnillaQPRT	aayirunn|illa&QPRT	temporarily_be&PST&STAT|NEG&QPRT
aayirikkappe.taamilla	aayirikka|ppe.t|aam|illa	have_become_recently|PASS|HOR|NEG
aayirikkappe.taamilla	aayirikka|ppe.t|aam|illa	temporarily_be|PASS|HOR|NEG
aayirunnat'	aayirun|n|at'	have_become_recently|PST|NN
aayirunnat'	aayirun|n|at'	temporarily_be|PST|NN
aayirikkappe.t.tillalloo	aayirikka|ppe.t|.t|ill|alloo	have_become_recently|PASS|PST|NEG|PAM
aayirikkappe.t.tillalloo	aayirikka|ppe.t|.t|ill|alloo	temporarily_be|PASS|PST|NEG|PAM
aayirikkappe.tukayillaQPRT	aayirikka|ppe.t|ukayilla&QPRT	have_become_recently|PASS|INT&NEG&QPRT
aayirikkappe.tukayillaQPRT	aayirikka|ppe.t|ukayilla&QPRT	temporarily_be|PASS|INT&NEG&QPRT
aayirikkukayilla	aayirikk|ukayilla	have_become_recently|INT&NEG
aayirikkukayilla	aayirikk|ukayilla	temporarily_be|INT&NEG
aayirunni.t.tillee	aayirun|n|i.t.t|ill|ee	have_become_recently|PST|STAT|NEG|QPRT
aayirunni.t.tillee	aayirun|n|i.t.t|ill|ee	temporarily_be|PST|STAT|NEG|QPRT
aayirunnalloo	aayirun|n|alloo	have_become_recently|PST|PAM
aayirunnalloo	aayirun|n|alloo	temporarily_be|PST|PAM
aayirikkumillee	aayirikk|um|ill|ee	have_become_recently|HAB|NEG|QPRT
aayirikkumillee	aayirikk|um|ill|ee	temporarily_be|HAB|NEG|QPRT
aayirikkappe.t.ti.t.tillee	aayirikka|ppe.t|.t|i.t.t|ill|ee	have_become_recently|PASS|PST|STAT|NEG|QPRT
aayirikkappe.t.ti.t.tillee	aayirikka|ppe.t|.t|i.t.t|ill|ee	temporarily_be|PASS|PST|STAT|NEG|QPRT
aayirikka.n.taQPRT	aayirikk|a.n.ta&QPRT	have_become_recently|DES&NEG&QPRT
aayirikka.n.taQPRT	aayirikk|a.n.ta&QPRT	temporarily_be|DES&NEG&QPRT
aayirikkappe.t.ti.t.t'	aayirikka|ppe.t|.t|i.t.t'	have_become_recently|PASS|PST|STAT
aayirikkappe.t.ti.t.t'	aayirikka|ppe.t|.t|i.t.t'	temporarily_be|PASS|PST|STAT
aayirikkappe.t.tillee	aayirikka|ppe.t|.t|ill|ee	have_become_recently|PASS|PST&STAT|NEG|QPRT
aayirikkappe.t.tillee	aayirikka|ppe.t|.t|ill|ee	temporarily_be|PASS|PST&STAT|NEG|QPRT
aayirikkukatillalloo	aayirikkuk|at|ill|alloo	have_become_recently|NN|NEG|PAM
aayirikkukatillalloo	aayirikkuk|at|ill|alloo	temporarily_be|NN|NEG|PAM
aayirikkunnillaQPRT	aayirikk|unn|illa&QPRT	have_become_recently|PRS|NEG&QPRT
aayirikkunnillaQPRT	aayirikk|unn|illa&QPRT	temporarily_be|PRS|NEG&QPRT
aayirunnatillee	aayirun|n|at|ill|ee	have_become_recently|PST|NN|NEG|QPRT
aayirunnatillee	aayirun|n|at|ill|ee	temporarily_be|PST|NN|NEG|QPRT
aayirikkaamillee	aayirikk|aam|ill|ee	have_become_recently|INT|NEG|QPRT
aayirikkaamillee	aayirikk|aam|ill|ee	temporarily_be|INT|NEG|QPRT
aayirikkukayillalloo	aayirikk|ukayill|alloo	have_become_recently|INT&NEG|PAM
aayirikkukayillalloo	aayirikk|ukayill|alloo	temporarily_be|INT&NEG|PAM
aayirikka.n.taQPRT	aayirikk|a.n.ta|QPRT	have_become_recently|DES&NEG|QPRT
aayirikka.n.taQPRT	aayirikk|a.n.ta|QPRT	temporarily_be|DES&NEG|QPRT
aayirunni.t.t'	aayirun|n|i.t.t'	have_become_recently|PST|STAT
aayirunni.t.t'	aayirun|n|i.t.t'	temporarily_be|PST|STAT
aayirikku;m	aayirikk|u;m	have_become_recently|HAB
aayirikku;m	aayirikk|u;m	temporarily_be|HAB
aayirikkappe.t.t'	aayirikka|ppe.t|.t'	have_become_recently|PASS|PST&STAT
aayirikkappe.t.t'	aayirikka|ppe.t|.t'	temporarily_be|PASS|PST&STAT
aayirikka.namillaQPRT	aayirikk|a.nam|illa&QPRT	have_become_recently|DES|NEG&QPRT
aayirikka.namillaQPRT	aayirikk|a.nam|illa&QPRT	temporarily_be|DES|NEG&QPRT
